StockNumber,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
PG599,17/05/2012,44.4779288,44.67215471,44.33225672,44.36693954,10261800,0,0,
JNJ599,17/05/2012,44.06055426,44.26111306,43.9014912,43.94990158,7993500,0,0,
SPY598,16/05/2012,105.9868652,106.4695593,105.0847824,105.1085205,207265500,0,0,0
PG598,16/05/2012,44.63053589,44.95656025,44.39469163,44.59585571,12375000,0,0,
JNJ598,16/05/2012,44.11587834,44.2126991,43.88074109,44.06055069,10018400,0,0,
SPY597,15/05/2012,106.050176,106.6752985,105.3459185,105.512085,207629300,0,0,0
PG597,15/05/2012,44.20044708,44.54728046,44.04783955,44.20044708,12824700,0,0,
JNJ597,15/05/2012,44.05362487,44.35791897,43.85306614,43.9913826,8500000,0,0,
SPY596,14/05/2012,106.2796491,107.3083429,105.9631335,106.1213913,163910000,0,0,0
PG596,14/05/2012,44.04785315,44.2282054,43.90911922,44.10334778,9902700,0,0,
JNJ596,14/05/2012,44.28184536,44.33025572,43.95680471,44.21268845,39687800,0,0,
SPY595,11/05/2012,106.9601524,108.3053616,106.9126762,107.3083267,153032400,0,0,0
PG595,11/05/2012,44.43630195,44.49873472,44.13108945,44.17271042,11318000,0,0,
JNJ595,11/05/2012,44.55848363,44.9457666,44.42016979,44.49623871,37824600,0,0,
SPY594,10/05/2012,108.1550162,108.289548,107.3874653,107.6327667,150600000,0,0,0
PG594,10/05/2012,44.39468926,44.6305335,44.27676713,44.49180222,8109500,0,0,
JNJ594,10/05/2012,44.82128545,44.85586655,44.53082319,44.65530777,7702000,0,0,
SPY593,09/05/2012,106.9047617,108.0996218,106.4220677,107.4111938,220752500,0,0,0
PG593,09/05/2012,44.34612637,44.59584688,44.09640585,44.16577148,13842600,0,0,
JNJ593,09/05/2012,44.66913428,44.86969305,44.4339997,44.45474625,10649400,0,0,
SPY592,08/05/2012,107.8384999,108.2262417,106.76233,108.0521545,213377700,0,0,0
PG592,08/05/2012,44.484858,44.69989835,44.47098699,44.50567245,11481800,0,0,
JNJ592,08/05/2012,44.73138578,44.93886185,44.64148229,44.93886185,12491900,0,0,
SPY591,07/05/2012,108.0204966,108.8513651,107.9809412,108.4873734,127765900,0,0,0
PG591,07/05/2012,44.02010247,44.74151671,43.95073684,44.56809998,11124300,0,0,
JNJ591,07/05/2012,44.66222462,44.96651614,44.61381424,44.81437302,8387800,0,0,
SPY590,04/05/2012,109.6110299,110.2282438,108.3449434,108.4082489,193927300,0,0,0
PG590,04/05/2012,44.76233737,44.91494498,44.56117327,44.58892059,12006500,0,0,
JNJ590,04/05/2012,45.08408699,45.15324391,44.77287292,44.77287292,10301300,0,0,
SPY589,03/05/2012,111.0512133,111.1382569,109.9829638,110.1886978,143759700,0,0,0
PG589,03/05/2012,44.59585508,44.92187944,44.50568027,44.74846268,12079900,0,0,
JNJ589,03/05/2012,45.22932263,45.29156228,45.02184656,45.18782425,10431800,0,0,
SPY588,02/05/2012,110.718789,111.1460981,110.3547974,111.0353165,121081000,0,0,0
PG588,02/05/2012,44.15884037,44.47099105,43.97848812,44.3808136,9689200,0,0,
JNJ588,02/05/2012,45.07026052,45.18091583,44.84203788,45.18091583,8349700,0,0,
SPY587,01/05/2012,110.6159531,112.0956941,110.4893541,111.3676987,138832200,0,0,0
PG587,01/05/2012,43.93685816,44.21432595,43.90217534,44.09640121,11899600,0,0,
JNJ587,01/05/2012,44.89044746,45.20165626,44.81437326,45.10483551,10107900,0,0,
SPY586,30/04/2012,110.8691998,110.9483347,110.3785969,110.6792831,115092200,0,0,0
PG586,30/04/2012,44.10335161,44.50567976,43.90218753,44.14496994,19195000,0,0,
JNJ586,30/04/2012,44.84895181,45.22240556,44.84203453,45.02184677,11362300,0,0,
SPY585,27/04/2012,111.2411084,111.4072749,110.6238945,111.0907593,130725000,0,0,0
PG585,27/04/2012,45.15772289,45.26871215,44.36000738,44.6999054,30719500,0,0,
JNJ585,27/04/2012,44.91809613,45.04258067,44.73137194,44.84202194,10746700,0,0,
SPY584,26/04/2012,109.9037892,111.0353559,109.8404837,110.9087448,136291600,0,0,0
PG584,26/04/2012,46.22596757,46.57280106,46.21902942,46.38551331,8415000,0,0,
JNJ584,26/04/2012,44.54466198,44.93194502,44.44092394,44.7797966,9139200,0,0,
SPY583,25/04/2012,109.7139259,110.1887115,109.6189736,110.1412354,150252200,0,0,0
PG583,25/04/2012,46.24677216,46.46874536,46.12885006,46.39937973,6994200,1,0,
JNJ583,25/04/2012,44.2334398,44.66222114,44.15045097,44.55848312,11162800,0,0,
SPY582,24/04/2012,108.3370412,108.9305171,108.2499976,108.6535568,137484200,0,0,0
PG582,24/04/2012,45.96892058,46.08585358,45.78319853,46.08585358,6962300,0,0,
JNJ582,24/04/2012,43.94989856,44.11587888,43.81849934,44.10204697,9022400,0,0,
SPY581,23/04/2012,108.0442326,108.3370221,107.5694592,108.2420578,171844900,0,0,0
PG581,23/04/2012,46.02392715,46.08583097,45.65936318,45.84508514,8420500,0,0,
JNJ581,23/04/2012,43.91532269,44.04672192,43.77700618,43.82541656,10120900,0,0,
SPY580,20/04/2012,109.460702,109.8563526,109.0966981,109.1600037,143199600,0,0,0
PG580,20/04/2012,45.88638355,46.5054484,45.80383982,46.43666458,11092600,0,0,
JNJ580,20/04/2012,43.72167805,44.24036292,43.70784613,44.06055069,14320700,0,0,
SPY579,19/04/2012,109.6980761,110.109544,108.4636483,108.9779892,198666700,0,0,0
PG579,19/04/2012,46.00330475,46.02394461,45.55620743,45.79007339,7721200,0,0,
JNJ579,19/04/2012,43.72167666,43.94298199,43.40354794,43.59027481,15189000,0,0,
SPY578,18/04/2012,109.5635835,110.0541864,109.5002779,109.6822739,123884200,0,0,0
PG578,18/04/2012,46.03769996,46.22341675,45.90013236,45.91388702,6081800,0,0,
JNJ578,18/04/2012,44.19195338,44.20578265,43.6525193,43.74934006,20567700,0,0,
SPY577,17/04/2012,109.072898,110.2756786,108.9621163,110.0541153,147877600,0,0,0
PG577,17/04/2012,46.02394324,46.22341468,45.96891411,46.09960175,8894700,0,0,
JNJ577,17/04/2012,44.42017487,44.4547507,43.75625623,44.4132576,18322900,0,0,
SPY576,16/04/2012,109.0729375,109.2311953,108.0759025,108.4478149,147825300,0,0,0
PG576,16/04/2012,45.40486085,46.15461286,45.31543722,45.93450165,32810100,0,0,
JNJ576,16/04/2012,44.06747431,44.37177117,44.03289321,44.24728394,10502400,0,0,
SPY575,13/04/2012,109.5714673,109.8484275,108.4161623,108.5190353,169246700,0,0,0
PG575,13/04/2012,45.42550709,45.74191671,45.26042495,45.26729965,29792000,0,0,
JNJ575,13/04/2012,44.21962358,44.26111933,43.92916125,43.94299316,11226600,0,0,
SPY574,12/04/2012,108.5111258,109.9117201,108.4319909,109.8246765,154321500,0,0,0
PG574,12/04/2012,45.51492904,45.65250187,45.36360154,45.4598999,27847200,0,0,
JNJ574,12/04/2012,44.29568835,44.36484528,44.03980193,44.36484528,13122300,0,0,
SPY573,11/04/2012,108.6377209,108.8355462,108.2104236,108.4082489,154133000,0,0,0
PG573,11/04/2012,45.90700446,46.0308174,45.61810937,45.70065308,7593800,0,0,
JNJ573,11/04/2012,44.73829763,44.73829763,44.23344207,44.35100937,10434100,0,0,
SPY572,10/04/2012,109.1600041,109.4686111,107.4270525,107.5378342,235360300,0,0,0
PG572,10/04/2012,45.907001,46.01705926,45.59747131,45.63874054,9436700,0,0,
JNJ572,10/04/2012,44.8212935,44.85587461,44.37177077,44.39942932,12793200,0,0,
SPY571,09/04/2012,109.2232928,110.6555459,109.0729437,109.373642,127555900,0,0,0
PG571,09/04/2012,45.89324296,46.17525805,45.886363,45.95514679,6890400,0,0,
JNJ571,09/04/2012,44.91811594,45.11176276,44.86970555,44.89736938,6363400,0,0,
SPY570,05/04/2012,110.2915349,110.9403955,110.1965706,110.6159592,137439400,0,0,0
PG570,05/04/2012,46.03083078,46.4160296,45.96892692,46.29909134,7696300,0,0,
JNJ570,05/04/2012,45.13250187,45.21548808,45.01492929,45.18782425,7922700,0,0,
SPY569,04/04/2012,110.956225,111.0511773,110.2598763,110.6713562,146896000,0,0,0
PG569,04/04/2012,45.88636028,46.4710303,45.88636028,46.26467896,8372200,0,0,
JNJ569,04/04/2012,45.37454906,45.43678871,45.20165412,45.22240067,9432300,0,0,
SPY568,03/04/2012,112.0799113,112.2698279,111.1224314,111.779213,155806700,0,0,0
PG568,03/04/2012,46.38162589,46.49855888,46.04458159,46.14775467,6954100,0,0,
JNJ568,03/04/2012,45.72725461,45.74800115,45.29847326,45.56127167,9128400,0,0,
SPY567,02/04/2012,111.2885775,112.5309259,111.0670141,112.2381363,151741100,0,0,0
PG567,02/04/2012,46.38160899,46.71865317,46.36097438,46.47102737,8595200,0,0,
JNJ567,02/04/2012,45.67193008,45.8517423,45.51978168,45.78949738,8785900,0,0,
SPY566,30/03/2012,111.5101469,111.6130199,110.8217189,111.4231033,135486800,0,0,0
PG566,30/03/2012,46.18902024,46.41601146,46.09272188,46.23028946,8670300,0,0,
JNJ566,30/03/2012,45.38838504,45.76875608,45.35380921,45.61660767,11307700,0,0,
SPY565,29/03/2012,110.4973379,111.169949,110.0621197,110.9642029,164963700,0,0,0
PG565,29/03/2012,46.07210449,46.1890375,45.92077694,46.09273911,6917400,0,0,
JNJ565,29/03/2012,45.14633293,45.32614517,45.09100527,45.32614517,9553300,0,0,
SPY564,28/03/2012,111.6525992,111.8266864,110.4972942,111.1540756,148562100,0,0,0
PG564,28/03/2012,46.16839211,46.29907975,46.05145388,46.21654129,7534600,0,0,
JNJ564,28/03/2012,45.22930992,45.38145828,45.07716155,45.38145828,10305500,0,0,
SPY563,27/03/2012,112.159063,112.2302773,111.6368012,111.7080154,119868500,0,0,0
PG563,27/03/2012,46.43664408,46.58797156,46.05832538,46.18901825,7936900,0,0,
JNJ563,27/03/2012,45.18091015,45.29847745,45.10483595,45.22932053,10723800,0,0,
SPY562,26/03/2012,111.2965207,112.0561752,111.2569653,112.0561752,120164000,0,0,0
PG562,26/03/2012,46.45728133,46.65675799,46.25780466,46.4022522,7818800,0,0,
JNJ562,26/03/2012,44.87660238,45.13248875,44.83510929,45.07024384,8503800,0,0,
SPY561,23/03/2012,110.2440693,110.6317991,109.6347641,110.505188,120521000,0,0,0
PG561,23/03/2012,46.43663999,46.4572746,46.27155262,46.38161087,6006400,0,0,
JNJ561,23/03/2012,44.59998112,44.75212952,44.51699491,44.64147949,8062500,0,0,
SPY560,22/03/2012,110.1333024,110.426092,109.78514,110.1491318,135216700,0,0,0
PG560,22/03/2012,46.08585211,46.60861846,46.05145758,46.44353104,7321000,0,0,
JNJ560,22/03/2012,44.73139879,44.73831607,44.53775722,44.57925034,10621300,0,0,
SPY559,21/03/2012,111.1936428,111.2965037,110.7188573,110.9483414,122388400,0,0,0
PG559,21/03/2012,46.2302877,46.333466,45.98954182,46.22340775,6120400,0,0,
JNJ559,21/03/2012,44.92501885,45.00109305,44.70371355,44.78670502,7839600,0,0,
SPY558,20/03/2012,110.8217108,111.2648374,110.4972745,111.1303177,121729700,0,0,0
PG558,20/03/2012,46.05832736,46.3953716,46.01705814,46.23028946,6139000,0,0,
JNJ558,20/03/2012,44.95269358,45.04259707,44.78671588,44.92502975,7760400,0,0,
SPY557,19/03/2012,110.9483407,111.7950267,110.8692057,111.4547729,125291100,0,0,0
PG557,19/03/2012,46.10647654,46.41601146,46.05832736,46.23028946,7038900,0,0,
JNJ557,19/03/2012,44.91811103,45.13941638,44.8835352,45.09792328,7321800,0,0,
SPY556,16/03/2012,111.0670608,111.1620131,110.7821918,111.0195847,152893500,1,0,0
PG556,16/03/2012,46.65676974,46.67052441,46.1752726,46.25781631,15713500,0,0,
JNJ556,16/03/2012,45.09101652,45.2708288,44.82130072,45.03569412,17707000,0,0,
SPY555,15/03/2012,110.3933064,110.9132892,110.1096805,110.8660202,165118500,0,0,0
PG555,15/03/2012,46.56045738,46.62924116,46.42976451,46.55357742,8611500,0,0,
JNJ555,15/03/2012,44.90428549,45.21549435,44.84895783,45.00110626,11372900,0,0,
SPY554,14/03/2012,110.3775755,110.6533153,109.8891013,110.2278824,145163600,0,0,0
PG554,14/03/2012,46.58797851,46.73930076,46.56046394,46.67051697,8056200,0,0,
JNJ554,14/03/2012,45.09792962,45.21549695,44.96652774,45.00802612,9612200,0,0,
SPY553,13/03/2012,108.9752054,110.4012092,108.7939916,110.3460541,184090500,0,0,0
PG553,13/03/2012,46.67051195,46.70490646,46.47791524,46.70490646,9056700,0,0,
JNJ553,13/03/2012,45.24315549,45.25699004,44.97343975,45.18091583,9884100,0,0,
SPY552,12/03/2012,108.3685393,108.5339807,108.0061238,108.3921738,104003500,0,0,0
PG552,12/03/2012,45.92763952,46.62236793,45.9001302,46.57421875,8825500,0,0,
JNJ552,12/03/2012,44.64148102,45.05642787,44.63456375,45.02184677,7284700,0,0,
SPY551,09/03/2012,108.1716083,108.6679447,108.0376755,108.3843307,122836800,0,0,0
PG551,09/03/2012,46.12711525,46.12711525,45.81070559,46.03769684,5710200,0,0,
JNJ551,09/03/2012,44.83511785,44.95268514,44.6691349,44.77287292,8410600,0,0,
SPY550,08/03/2012,107.5570481,108.1873292,107.3364516,107.9667206,116968900,0,0,0
PG550,08/03/2012,46.0514486,46.12711234,45.92763567,46.01705933,5811500,0,0,
JNJ550,08/03/2012,44.91810254,45.00801128,44.77287142,44.84894562,11311100,0,0,
SPY549,07/03/2012,106.4068269,107.076503,106.3044027,106.9031754,143692200,0,0,0
PG549,07/03/2012,45.96202197,46.13398404,45.68688161,45.79693985,7470800,0,0,
JNJ549,07/03/2012,44.4478227,44.57922453,44.34408997,44.46857452,8591800,0,0,
SPY548,06/03/2012,106.6352886,106.6983059,105.8553144,106.1625748,202129900,0,0,0
PG548,06/03/2012,45.74191837,46.1477464,45.53556175,45.9757843,9827000,0,0,
JNJ548,06/03/2012,44.57922895,44.76595843,44.39250474,44.50315475,9511100,0,0,
SPY547,05/03/2012,108.0140713,108.0928489,107.3680295,107.7383194,140765000,0,0,0
PG547,05/03/2012,45.81758288,46.06520873,45.71440457,46.05144882,6933400,0,0,
JNJ547,05/03/2012,44.73830112,44.92502535,44.63456309,44.89044952,7601000,0,0,
SPY546,02/03/2012,108.43945,108.581269,107.9352275,108.1794586,120638300,0,0,0
PG546,02/03/2012,45.89324691,46.00329992,45.67313562,45.85885239,7022200,0,0,
JNJ546,02/03/2012,44.77287833,44.86278708,44.65531102,44.79362488,6063900,0,0,
SPY545,01/03/2012,108.179443,108.7151861,107.8800568,108.5103378,145023500,0,0,0
PG545,01/03/2012,46.38849923,46.56046134,45.71440547,45.8519783,11967000,0,0,
JNJ545,01/03/2012,45.028755,45.13249301,44.70371169,44.83511353,8813800,0,0,
SPY544,29/02/2012,108.5339735,108.8727545,107.5727977,107.9509735,185934700,0,0,0
PG544,29/02/2012,46.3678625,46.61548309,46.29907346,46.51231003,14742500,0,0,
JNJ544,29/02/2012,45.1048469,45.13251073,44.75213963,45.00802612,11489100,0,0,
SPY543,28/02/2012,108.0928236,108.5025082,107.8801011,108.3764496,129355900,0,0,0
PG543,28/02/2012,45.80382604,46.4228907,45.76943677,46.3541069,13468100,0,0,
JNJ543,28/02/2012,44.67605,45.24314517,44.60689308,45.07716751,11581400,0,0,
SPY542,27/02/2012,107.1631554,108.3528023,106.9898278,108.0613022,145728900,0,0,0
PG542,27/02/2012,45.79007149,46.1133611,45.48741649,45.8794899,17903200,0,0,
JNJ542,27/02/2012,44.44092245,44.70372089,44.27493949,44.57231903,8523000,0,0,
SPY541,24/02/2012,107.8800735,108.092796,107.6437286,107.8800735,105539100,0,0,0
PG541,24/02/2012,45.90701004,46.05145761,45.75568253,45.88637543,17777100,0,0,
JNJ541,24/02/2012,44.80747302,44.80747302,44.39252604,44.57925034,10478200,1,0,
SPY540,23/02/2012,107.1158732,107.7225078,106.7534576,107.6437302,137704300,0,0,0
PG540,23/02/2012,44.26303997,45.79006414,44.19425618,45.68688583,20163300,0,0,
JNJ540,23/02/2012,44.68935115,45.27890273,44.49054838,44.62765121,8991500,0,0,
SPY539,22/02/2012,107.3522223,107.5807051,106.9819326,107.1710205,124455300,0,0,0
PG539,22/02/2012,44.18738595,44.51067559,44.13923677,44.3249588,7029500,0,0,
JNJ539,22/02/2012,44.61392523,44.7921578,44.46996575,44.55908203,8150600,0,0,
SPY538,21/02/2012,107.7225059,107.9746232,107.1867748,107.5176697,134042300,0,0,0
PG538,21/02/2012,44.70326878,44.75829791,44.26304619,44.31119537,10037700,0,0,
JNJ538,21/02/2012,44.71676485,44.72361633,44.38771079,44.58651352,8081700,0,0,
SPY537,17/02/2012,107.557077,107.6437408,107.1158838,107.4704132,129869400,0,0,0
PG537,17/02/2012,45.04719104,45.08158556,44.641363,44.64824295,10281600,0,0,
JNJ537,17/02/2012,44.70990758,44.75103738,44.42884003,44.55223465,9057500,0,0,
SPY536,16/02/2012,106.0207781,107.2813284,105.8316901,107.1867905,186567800,0,0,0
PG536,16/02/2012,44.55882598,44.98529395,44.46940757,44.8477211,10823300,0,0,
JNJ536,16/02/2012,44.28488194,44.66877922,44.17520074,44.50424957,8194500,0,0,
SPY535,15/02/2012,106.8558589,107.0134261,105.8001331,106.0128555,195195100,0,0,0
PG535,15/02/2012,44.58634777,44.6688915,44.2836927,44.40063095,11651700,0,0,
JNJ535,15/02/2012,44.22319126,44.52481851,44.19576964,44.31916428,9023400,0,0,
SPY534,14/02/2012,106.3595613,106.5722838,105.7686748,106.5092545,165329500,0,0,0
PG534,14/02/2012,44.0910998,44.35248566,44.08421984,44.35248566,6997700,0,0,
JNJ534,14/02/2012,44.38770961,44.46311772,44.09979059,44.2917366,8978500,0,0,
SPY533,13/02/2012,106.6116569,106.7692242,106.1547034,106.6431656,115841900,0,0,0
PG533,13/02/2012,44.12547091,44.28367308,44.06356183,44.18050003,6899400,0,0,
JNJ533,13/02/2012,44.4905379,44.52481098,44.28487847,44.33972168,9662500,0,0,
SPY532,10/02/2012,105.6977565,105.9419876,105.4456392,105.8553238,167907500,0,0,0
PG532,10/02/2012,43.74715516,44.00853827,43.71276327,43.93975449,8295500,0,0,
JNJ532,10/02/2012,44.36027824,44.40140803,44.04493768,44.28487015,13954200,0,0,
SPY531,09/02/2012,106.6825604,106.8243674,106.0128844,106.6431656,148602900,0,0,0
PG531,09/02/2012,43.91224211,44.09108154,43.69900816,44.04981232,9152000,0,0,
JNJ531,09/02/2012,44.66879441,44.79904055,44.43571328,44.4836998,10936200,0,0,
SPY530,08/02/2012,106.249263,106.532889,105.8159438,106.5092545,139361400,0,0,0
PG530,08/02/2012,43.82969496,43.87096418,43.63709565,43.77466583,8174800,0,0,
JNJ530,08/02/2012,44.69619976,44.79902949,44.62079164,44.72362137,6889400,0,0,
SPY529,07/02/2012,105.7056144,106.3752903,105.2880557,106.1940765,135528100,0,0,0
PG529,07/02/2012,43.71965012,43.96039604,43.58895723,43.81594849,8901600,0,0,
JNJ529,07/02/2012,44.66876856,44.82643623,44.57279034,44.73731995,9248100,0,0,
SPY528,06/02/2012,105.5559264,105.9734851,105.437754,105.9262161,107694500,0,0,0
PG528,06/02/2012,43.23815323,43.75403956,43.1831241,43.68525314,9851200,0,0,
JNJ528,06/02/2012,44.87443947,44.9567043,44.5933771,44.68935013,9535700,0,0,
SPY527,03/02/2012,105.5716984,106.0601607,105.3904967,105.9971313,160598500,0,0,0
PG527,03/02/2012,43.58206962,43.92599378,43.0317915,43.17623901,17440500,0,0,
JNJ527,03/02/2012,45.17606345,45.25832304,44.92241751,44.99782562,9036200,0,0,
SPY526,02/02/2012,104.5711026,104.7995853,104.1614301,104.5317078,113090400,0,0,0
PG526,02/02/2012,43.57519241,43.76779174,43.50640863,43.5545578,12613100,0,0,
JNJ526,02/02/2012,45.20350367,45.22406858,44.79904135,44.96356583,8282400,0,0,
SPY525,01/02/2012,104.2244606,104.8941366,104.098414,104.3662796,166234500,0,0,0
PG525,01/02/2012,43.62335228,43.81595166,43.46514744,43.47890472,12900500,0,0,
JNJ525,01/02/2012,45.22405434,45.46398688,45.0046867,45.03210831,12275900,0,0,
SPY524,31/01/2012,104.0117423,104.1377889,102.9560164,103.4602509,157212000,0,0,0
PG524,31/01/2012,43.6233572,43.71277826,43.12810799,43.36197662,11358600,0,0,
JNJ524,31/01/2012,45.14864405,45.21033874,44.9429846,45.18292236,13562900,0,0,
SPY523,30/01/2012,102.8220989,103.5548042,102.4675695,103.499649,147311800,0,0,0
PG523,30/01/2012,43.88473546,43.88473546,43.35509178,43.47890472,12492000,0,0,
JNJ523,30/01/2012,44.78532088,45.04581833,44.64821283,45.04581833,7482100,0,0,
SPY522,27/01/2012,103.3972487,104.0354041,103.3263332,103.8542023,135259100,0,0,0
PG522,27/01/2012,44.23552003,44.6895024,43.78842023,44.22864532,10979900,0,0,
JNJ522,27/01/2012,44.98412438,45.15550552,44.87443794,44.94298935,10466300,0,0,
SPY521,26/01/2012,104.9020022,105.0989643,103.491759,103.9014435,184880500,0,0,0
PG521,26/01/2012,44.7789413,44.97153806,44.52444068,44.57258987,11932100,0,0,
JNJ521,26/01/2012,44.92241398,45.16234648,44.70990308,45.03895187,12546100,0,0,
SPY520,25/01/2012,103.4129743,104.6814106,103.0111759,104.4371796,198613200,0,0,0
PG520,25/01/2012,44.28367126,44.81331738,44.1461037,44.69638443,10913100,0,0,
JNJ520,25/01/2012,44.4425534,44.76475075,44.3945669,44.70990753,10531400,0,0,
SPY519,24/01/2012,103.0505966,103.6020882,102.8930293,103.5705795,103083300,0,0,0
PG519,24/01/2012,44.46251692,44.53818065,44.04980896,44.36621857,9742400,0,0,
JNJ519,24/01/2012,44.10663346,44.86756589,44.10663346,44.55908203,12367900,0,0,
SPY518,23/01/2012,103.6099463,104.1929585,103.1923876,103.688736,129295800,0,0,0
PG518,23/01/2012,45.33609245,45.35672706,44.55882036,44.71014786,14828100,0,0,
JNJ518,23/01/2012,44.71675493,44.78530632,44.47681723,44.55908203,10125000,0,0,
SPY517,20/01/2012,103.3972383,103.956604,103.145121,103.956604,138230200,0,0,0
PG517,20/01/2012,45.14350382,45.56997186,45.01969085,45.55621719,12190100,0,0,
JNJ517,20/01/2012,44.75103548,44.93613001,44.24374885,44.74417877,14715500,0,0,
SPY516,19/01/2012,103.3814915,103.6572434,103.0505966,103.5705795,126328900,0,0,0
PG516,19/01/2012,45.37048592,45.56996262,44.99904711,45.45302963,9346600,0,0,
JNJ516,19/01/2012,44.66878523,44.73047993,44.41513924,44.68935013,11699800,0,0,
